,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,is_outdoor,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,ride,created,device_time_created_at,strava_id,fitbit_id,effort_zones,service_id
10,1668268111,home_bike_v1,1668269371,cycling,True,True,9adef4bfd34c4a80bc3e30a7cbdab3cc,False,False,cycling,Cycling Workout,89e1288f88c542edb4e576d05494a7dc,home_bike,1668268172,COMPLETE,Etc/GMT+5,,94568.91,c79c34efae2c4669a07c935df1aeb988,class,0,0,1390,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Old school, new school, East Coast and West Coast. Sweat to the beats of the hottest hip hop throughout history.', 'difficulty_rating_avg': 7.1138, 'difficulty_rating_count': 5291, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '22a226422b2f4928b8aa90fa593fc5d1', 'id': '7a9b2fcc6161444db5406c8d5d513594', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/b0138625111bec04876017d866abf7a756fdc5d9/img_1668108251_55f7cf4979a047a9aa0b4d9b69e6937d.png', 'instructor_id': '1e59e949a19341539214a4a13ea7ff01', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': True, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1393, 'live_stream_id': '7a9b2fcc6161444db5406c8d5d513594-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1668106440, 'overall_rating_avg': 0.9969, 'overall_rating_count': 5086, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1668106800, 'series_id': '0eb83da6486e45f78d2d4a865009330d', 'sold_out': False, 'studio_peloton_id': 'ab08203fbcc2428aa564ff599fa86d25', 'title': '20 min Hip Hop Ride', 'total_ratings': 0, 'total_in_progress_workouts': 13, 'total_workouts': 36382, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/11-2022/7a9b2fcc6161444db5406c8d5d513594/2/master.m3u8', 'vod_stream_id': '7a9b2fcc6161444db5406c8d5d513594-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.1138, 'overall_estimate': 0.9969, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 1, 'flags': []}",1668268111,1668250111,,,,
11,1668087850,home_bike_v1,1668089110,cycling,True,True,a15da1c8e1314d0c96f0952e7f64b551,False,False,cycling,Cycling Workout,31dc5e0c64b64ebf88adf5f5eb681e9a,home_bike,1668087912,COMPLETE,Etc/GMT+5,,99511.9,c79c34efae2c4669a07c935df1aeb988,class,0,0,1320,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'We dare you not to dance as you ride to all the hits from the pop music charts. Let’s party!', 'difficulty_rating_avg': 7.077, 'difficulty_rating_count': 12929, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': 'fae5165870044e59aaff989c43504f22', 'id': '33e6ffea8dea4ce497f1e0c2053828b2', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/cf7de8dba580182ce0b7f137b5c370e8704c762e/img_1668009648_c7206c4b991f44dd862ae9172af777d7.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': True, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1350, 'live_stream_id': '33e6ffea8dea4ce497f1e0c2053828b2-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1668007620, 'overall_rating_avg': 0.9982, 'overall_rating_count': 12348, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1668008100, 'series_id': 'b0fb492940584b82986a10426cd3c5a5', 'sold_out': False, 'studio_peloton_id': '26a3f668271e420aa5605c9cf193d089', 'title': '20 min Pop Ride', 'total_ratings': 0, 'total_in_progress_workouts': 23, 'total_workouts': 114939, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/11-2022/33e6ffea8dea4ce497f1e0c2053828b2/2/master.m3u8', 'vod_stream_id': '33e6ffea8dea4ce497f1e0c2053828b2-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.077, 'overall_estimate': 0.9982, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 1, 'flags': []}",1668087850,1668069850,,,,
12,1668034930,home_bike_v1,1668036190,cycling,True,True,76c69d2f23b14f5e8416525968cc69c4,False,False,cycling,Cycling Workout,fef75de15fca463189b6345f6e58cb90,home_bike,1668034992,COMPLETE,Etc/GMT+5,,95709.37,c79c34efae2c4669a07c935df1aeb988,class,0,0,1350,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Ride along to iconic hip hop tracks from the 2000s!', 'difficulty_rating_avg': 7.3925, 'difficulty_rating_count': 9595, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': 'b12f47699cae4712b1d65365f78ef0ff', 'id': 'a90521e0157d4082ab369b47d7a2829c', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/d7f3b96762942d3cabbbe493632b91b6b0d72231/img_1666094318_31f59833db5a40a0871ce56dfeefbdf5.png', 'instructor_id': '731d7b7f6b414a49892c21f01e25317d', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': False, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1378, 'live_stream_id': 'a90521e0157d4082ab369b47d7a2829c-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1666092420, 'overall_rating_avg': 0.9969, 'overall_rating_count': 8583, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1666092900, 'series_id': '26bf70b15a754694a70284b85e437bb1', 'sold_out': False, 'studio_peloton_id': '61ef2111cc414e498f9545be696fbc72', 'title': '20 min 2000s Hip Hop Ride', 'total_ratings': 0, 'total_in_progress_workouts': 22, 'total_workouts': 85906, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/10-2022/a90521e0157d4082ab369b47d7a2829c/2/master.m3u8', 'vod_stream_id': 'a90521e0157d4082ab369b47d7a2829c-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.3925, 'overall_estimate': 0.9969, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 0, 'flags': []}",1668034930,1668016930,,,,
13,1667845310,home_bike_v1,1667846570,cycling,True,True,2b8f858d2828411587217c30f7fe82de,False,False,cycling,Cycling Workout,6211f700684147d69b0ef4faa7820c8c,home_bike,1667845371,COMPLETE,Etc/GMT+5,,105113.79,c79c34efae2c4669a07c935df1aeb988,class,0,0,1364,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Enjoy new music as you ride to the latest and greatest on the charts.', 'difficulty_rating_avg': 7.0464, 'difficulty_rating_count': 12577, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '8a43f92ce07446388d2d4d8fbea88c1d', 'id': 'c76203f75cbc4589aee494bcd57394f1', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/46d92e37779a9bf8a8427d682f9717fd266467dc/img_1661958046_0e03c87bbc3d42879328f2345adf3585.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': True, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1372, 'live_stream_id': 'c76203f75cbc4589aee494bcd57394f1-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1661956020, 'overall_rating_avg': 0.9945, 'overall_rating_count': 12260, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1661956500, 'series_id': 'c47780ab765c40228eaddb45635373c9', 'sold_out': False, 'studio_peloton_id': '362b426b82d34aedb44302415e2f935a', 'title': '20 min New Tracks Ride', 'total_ratings': 0, 'total_in_progress_workouts': 1, 'total_workouts': 100755, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/08-2022/c76203f75cbc4589aee494bcd57394f1/2/master.m3u8', 'vod_stream_id': 'c76203f75cbc4589aee494bcd57394f1-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.0464, 'overall_estimate': 0.9945, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 1, 'flags': []}",1667845310,1667827310,,,,
14,1667746884,home_bike_v1,1667748144,cycling,True,True,292dc43a37974af09bbd6799295f7b6c,True,False,cycling,Cycling Workout,f3e84dc68ecf44c8b1030139ced716a5,home_bike,1667746945,COMPLETE,Etc/GMT+5,,133580.09,c79c34efae2c4669a07c935df1aeb988,class,0,0,1350,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'The dance floor is calling! Get into the vibe and ride to the rhythm of 90s dance music!', 'difficulty_rating_avg': 7.883, 'difficulty_rating_count': 5393, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '8a110d79356c4042b3604f94754b074d', 'id': 'c57f5587deae43eaa011271c8a35e5a8', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/4c2c33ff1900f286d9573997a0420924d99dc905/img_1667504720_57c2094c11bd49ee855ce2de081e3828.png', 'instructor_id': '7f3de5e78bb44d8591a0f77f760478c3', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': False, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1362, 'live_stream_id': 'c57f5587deae43eaa011271c8a35e5a8-live', 'live_stream_url': None, 'location': 'psl-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1667501640, 'overall_rating_avg': 0.9951, 'overall_rating_count': 5077, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1667502000, 'series_id': '9b97f11988cb49eb9510b9e4232b8cee', 'sold_out': False, 'studio_peloton_id': 'a4b9dd0f6e11421d91cfd2900589602d', 'title': '20 min 90s Dance Ride', 'total_ratings': 0, 'total_in_progress_workouts': 3, 'total_workouts': 35447, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/11-2022/c57f5587deae43eaa011271c8a35e5a8/2/master.m3u8', 'vod_stream_id': 'c57f5587deae43eaa011271c8a35e5a8-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.883, 'overall_estimate': 0.9951, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 0, 'flags': []}",1667746884,1667728884,,,,
15,1667687051,home_bike_v1,1667688268,cycling,True,True,a14db5e9c24c44878d7a71f95aa6097b,False,False,cycling,Cycling Workout,a9429dc4d67a47a8a80ea71e8c7870aa,home_bike,1667687069,COMPLETE,Etc/GMT+4,,79675.8,c79c34efae2c4669a07c935df1aeb988,class,0,0,1319,1,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'We dare you not to dance as you ride to all the hits from the pop music charts. Let’s party!', 'difficulty_rating_avg': 7.1355, 'difficulty_rating_count': 31416, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '8d795e20a9564a4faf394d57cb3a0c1f', 'id': '83c17e9d749c434892d486106a04b1f1', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/64f1601651f5e1870d4e362e033396e673b49522/img_1660314464_d76fab5c04684411a29df5fd7ffeb9d8.png', 'instructor_id': 'baf5dfb4c6ac4968b2cb7f8f8cc0ef10', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': True, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1372, 'live_stream_id': '83c17e9d749c434892d486106a04b1f1-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1660312500, 'overall_rating_avg': 0.9943, 'overall_rating_count': 29910, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1660312800, 'series_id': 'b0fb492940584b82986a10426cd3c5a5', 'sold_out': False, 'studio_peloton_id': 'c8f775dbea064c58bde39c6f9ba0fb5f', 'title': '20 min Pop Ride', 'total_ratings': 0, 'total_in_progress_workouts': 4, 'total_workouts': 301857, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/08-2022/83c17e9d749c434892d486106a04b1f1/2/master.m3u8', 'vod_stream_id': '83c17e9d749c434892d486106a04b1f1-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.1355, 'overall_estimate': 0.9943, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 1, 'flags': []}",1667687051,1667672651,,,,
16,1667297449,home_bike_v1,1667298709,cycling,True,True,6dbee24f4c34425babbe497923fb6514,False,False,cycling,Cycling Workout,c07ea494447745ff81e7583462fbfc3e,home_bike,1667297510,COMPLETE,Etc/GMT+4,,109026.84,c79c34efae2c4669a07c935df1aeb988,class,0,0,1379,1,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': ""It's not about where you've been but where the bass will take you when it drops in this electronic dance music ride!"", 'difficulty_rating_avg': 7.2954, 'difficulty_rating_count': 7477, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '1add4ad5e5cc4a92b27e22805b579bbe', 'id': '46140b65e07c426e91dacfa887ce111e', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/557314bc88a7467a90c7bf8c4eee2d6c153b48c6/img_1666189430_621abe154b004494b0ae6a200517cd97.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': False, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1384, 'live_stream_id': '46140b65e07c426e91dacfa887ce111e-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1666187580, 'overall_rating_avg': 0.997, 'overall_rating_count': 7241, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1666188000, 'series_id': 'a0b4ddda87dc4d65b9c769afb5a4617b', 'sold_out': False, 'studio_peloton_id': '9e6fb1da310649228952f24ec455336f', 'title': '20 min EDM Ride', 'total_ratings': 0, 'total_in_progress_workouts': 5, 'total_workouts': 54874, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/10-2022/46140b65e07c426e91dacfa887ce111e/2/master.m3u8', 'vod_stream_id': '46140b65e07c426e91dacfa887ce111e-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.2954, 'overall_estimate': 0.997, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 0, 'flags': []}",1667297449,1667283049,,,,
17,1667227193,home_bike_v1,1667228452,cycling,True,True,538e9ed0a2b1408a9e93f9bbd5f235c7,False,False,cycling,Cycling Workout,bf36684e79e148b0a457f4657657c37f,home_bike,1667227255,COMPLETE,Etc/GMT+4,,98374.26,c79c34efae2c4669a07c935df1aeb988,class,0,0,1348,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Let the power of the playlist move you. In this choreography-based class, you’ll be dancing along to the hottest beats on the Bike. No experience needed!', 'difficulty_rating_avg': 7.0811, 'difficulty_rating_count': 6831, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '5baa4d2e782646aba42d7884b784941f', 'id': '43873642c38040b18fa6de448ebdb053', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/67bb798248751c836764a8b8458334d9556db7fa/img_1666191578_aa290459d5484ec9b24a9e59ec10ada9.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': False, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1352, 'live_stream_id': '43873642c38040b18fa6de448ebdb053-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1666189680, 'overall_rating_avg': 0.9942, 'overall_rating_count': 6745, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': '9745b8e2cb274a28b096387073a5d993', 'ride_type_ids': ['9745b8e2cb274a28b096387073a5d993'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1666190100, 'series_id': 'bfef9762bc0b4820a5effc8e830f07b7', 'sold_out': False, 'studio_peloton_id': '01af5d2a8f314e8a8e16d398914c2346', 'title': '20 min Groove Ride', 'total_ratings': 0, 'total_in_progress_workouts': 5, 'total_workouts': 50219, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/10-2022/43873642c38040b18fa6de448ebdb053/2/master.m3u8', 'vod_stream_id': '43873642c38040b18fa6de448ebdb053-vod', 'class_type_ids': ['9745b8e2cb274a28b096387073a5d993'], 'difficulty_estimate': 7.0811, 'overall_estimate': 0.9942, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 0, 'flags': []}",1667227193,1667212793,,,,
18,1666742302,home_bike_v1,1666743561,cycling,True,True,9369316f983f4775bb6ed5eb8fdaac25,False,False,cycling,Cycling Workout,47188db03cf343a0b81b8ae3e7bed438,home_bike,1666742364,COMPLETE,Etc/GMT+4,,112480.35,c79c34efae2c4669a07c935df1aeb988,class,0,0,1320,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Ride along to iconic hip hop tracks from the 2000s!', 'difficulty_rating_avg': 7.4431, 'difficulty_rating_count': 10570, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': 'c0edaaf4c64647fb897a1b30118fc5a4', 'id': '5acd00dc1af84781b9a4690c1839d5d1', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/6cf999af5eb80f3a4e3ebee8f5c4f0c2e4c64050/img_1664314123_3eb86c21448f4abb80df5ae8a3c93322.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': True, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1350, 'live_stream_id': '5acd00dc1af84781b9a4690c1839d5d1-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1666623600, 'overall_rating_avg': 0.9972, 'overall_rating_count': 9881, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1666623600, 'series_id': '26bf70b15a754694a70284b85e437bb1', 'sold_out': False, 'studio_peloton_id': 'cb441b0aa54e43b78afee3d587a3f6c7', 'title': '20 min 2000s Hip Hop Ride', 'total_ratings': 0, 'total_in_progress_workouts': 11, 'total_workouts': 93087, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/10-2022/5acd00dc1af84781b9a4690c1839d5d1/2/master.m3u8', 'vod_stream_id': '5acd00dc1af84781b9a4690c1839d5d1-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.4431, 'overall_estimate': 0.9972, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 1, 'flags': []}",1666742302,1666727902,,,,
19,1664729924,home_bike_v1,1664731183,cycling,True,True,dda6d1cdeec846acac2a0144097f02b9,False,False,cycling,Cycling Workout,17b73724d64446b5a0d3e1f57751c7fd,home_bike,1664729986,COMPLETE,Etc/GMT+4,,102128.48,c79c34efae2c4669a07c935df1aeb988,class,0,0,1320,0,,,"{'has_closed_captions': False, 'content_provider': 'peloton', 'content_format': 'video', 'description': 'Ride along to incredible funk tracks that combine soul, jazz, and rhythm and blues. You’ll be grooving all ride long!', 'difficulty_rating_avg': 7.1995, 'difficulty_rating_count': 10890, 'difficulty_level': None, 'distance': None, 'distance_display_value': None, 'distance_unit': None, 'duration': 1200, 'dynamic_video_recorded_speed_in_mph': 0.0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_pedaling_metrics': True, 'home_peloton_id': '5b5eca79b7a84c3798dd81fbab994788', 'id': 'd35152af1fbf46f29d03e60947e401f0', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/afc3988278fa81fd462dbdb00a08e6672f813823/img_1661896617_285b14b0258044f3b8ea498b6349becd.png', 'instructor_id': 'f6f2d613dc344e4bbf6428cd34697820', 'is_archived': True, 'is_closed_caption_shown': False, 'is_dynamic_video_eligible': False, 'is_explicit': False, 'is_fixed_distance': False, 'is_live_in_studio_only': True, 'language': 'english', 'length': 1334, 'live_stream_id': 'd35152af1fbf46f29d03e60947e401f0-live', 'live_stream_url': None, 'location': 'psny-studio-1', 'metrics': ['heart_rate', 'cadence', 'calories'], 'origin_locale': 'en-US', 'original_air_time': 1662994800, 'overall_rating_avg': 0.9979, 'overall_rating_count': 10169, 'pedaling_start_offset': 60, 'pedaling_end_offset': 1260, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': 'c87e20095d80463db5ce04df7fe2b989', 'ride_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1662994800, 'series_id': '09cab7497e7c4518bede30e8fed31b86', 'sold_out': False, 'studio_peloton_id': '45271ce3980e4af494dd8102d49ec9fd', 'title': '20 min Funk Ride', 'total_ratings': 0, 'total_in_progress_workouts': 0, 'total_workouts': 67659, 'vod_stream_url': 'https://amd-vod.akamaized.net/classes/cycling/09-2022/d35152af1fbf46f29d03e60947e401f0/2/master.m3u8', 'vod_stream_id': 'd35152af1fbf46f29d03e60947e401f0-vod', 'class_type_ids': ['c87e20095d80463db5ce04df7fe2b989'], 'difficulty_estimate': 7.1995, 'overall_estimate': 0.9979, 'availability': {'is_available': True, 'reason': None}, 'explicit_rating': 0, 'flags': []}",1664729924,1664715524,,,,
